"Query","Entrez","Symbol","Name","Comment"
"SEPTIN5","5413","SEPTIN5","septin 5","1"
"FZD1","8321","FZD1","frizzled class receptor 1","1"
"NUAK2","81788","NUAK2","NUAK family kinase 2","1"
"LRRC1","55227","LRRC1","leucine rich repeat containing 1","1"
"CADM2-AS1","NA","NA","NA","0"
"C12orf40","283461","C12orf40","chromosome 12 open reading frame 40","1"
"CAPN12","147968","CAPN12","calpain 12","1"
"SPDYE3","441272","SPDYE3","speedy/RINGO cell cycle regulator family member E3","1"
"MANSC4","100287284","MANSC4","MANSC domain containing 4","1"
"FNDC10","643988","FNDC10","fibronectin type III domain containing 10","1"
"NEDD4","4734","NEDD4","NEDD4 E3 ubiquitin protein ligase","1"
"ANKRD65","441869","ANKRD65","ankyrin repeat domain 65","1"
"ARGFX","503582","ARGFX","arginine-fifty homeobox","1"
"TFEC","22797","TFEC","transcription factor EC","1"
"ASCL5","647219","ASCL5","achaete-scute family bHLH transcription factor 5","1"
"GPR4","2828","GPR4","G protein-coupled receptor 4","1"
"ZNF850","342892","ZNF850","zinc finger protein 850","1"
"MYT1L-AS1","730811","MYT1L-AS1","MYT1L antisense RNA 1","1"
"FCGR3A","2214","FCGR3A","Fc fragment of IgG receptor IIIa","1"
"SLC38A2","54407","SLC38A2","solute carrier family 38 member 2","1"
"SLC22A18AS","5003","SLC22A18AS","solute carrier family 22 member 18 antisense","1"
"THEM5","284486","THEM5","thioesterase superfamily member 5","1"
"DLGAP1-AS2","84777","DLGAP1-AS2","DLGAP1 antisense RNA 2","1"
"TBX19","9095","TBX19","T-box transcription factor 19","1"
"CARD6","84674","CARD6","caspase recruitment domain family member 6","1"
"RASEF","158158","RASEF","RAS and EF-hand domain containing","1"
"ETV4","2118","ETV4","ETS variant transcription factor 4","1"
"PKN3","29941","PKN3","protein kinase N3","1"
"TRIM56","81844","TRIM56","tripartite motif containing 56","1"
"IQANK1","642574","IQANK1","IQ motif and ankyrin repeat containing 1","1"
"NTRK3-AS1","283738","NTRK3-AS1","NTRK3 antisense RNA 1","1"
"CATIP-AS2","103689911","CATIP-AS2","CATIP antisense RNA 2","1"
"ATP1A1-AS1","84852","ATP1A1-AS1","ATP1A1 antisense RNA 1","1"
"SCAT2","112935960","SCAT2","S-phase cancer associated transcript 2","1"
"PFN1","5216","PFN1","profilin 1","1"
"IL7","3574","IL7","interleukin 7","1"
"NAPA-AS1","100505681","NAPA-AS1","NAPA antisense RNA 1","1"
"PPP1R17","10842","PPP1R17","protein phosphatase 1 regulatory subunit 17","1"
"PEX5L-AS2","101928790","PEX5L-AS2","PEX5L antisense RNA 2","1"
"SRGAP3-AS3","100288831","SRGAP3-AS3","SRGAP3 antisense RNA 3","1"
"ACSM3","6296","ACSM3","acyl-CoA synthetase medium chain family member 3","1"
"LIX1L-AS1","105371260","LIX1L-AS1","LIX1L antisense RNA 1","1"
"SLCO2B1","11309","SLCO2B1","solute carrier organic anion transporter family member 2B1","1"
"ARSF","416","ARSF","arylsulfatase F","1"
"CDCA7L","55536","CDCA7L","cell division cycle associated 7 like","1"
"HSPB2","3316","HSPB2","heat shock protein family B (small) member 2","1"
"IGSF10","285313","IGSF10","immunoglobulin superfamily member 10","1"
"RBM42","79171","RBM42","RNA binding motif protein 42","1"
"SLC7A6OS","84138","SLC7A6OS","solute carrier family 7 member 6 opposite strand","1"
"U47924.2","NA","NA","NA","0"
"AF067845.2","NA","NA","NA","0"
"PBOV1","59351","PBOV1","prostate and breast cancer overexpressed 1","1"
"DDX3Y","8653","DDX3Y","DEAD-box helicase 3 Y-linked","1"
"MYO16-AS1","100885782","MYO16-AS1","MYO16 antisense RNA 1","1"
"COLEC10","10584","COLEC10","collectin subfamily member 10","1"
"CARS-AS1","100852407","CARS-AS1","CARS antisense RNA 1","1"
"PNMA6F","105373377","PNMA6F","PNMA family member 6F","1"
"Z70719.1","NA","NA","NA","0"
"LUARIS","100506895","LUARIS","lncRNA upregulator of antiviral response interferon signaling","1"
"C9orf131","138724","C9orf131","chromosome 9 open reading frame 131","1"
"SERPINA1","5265","SERPINA1","serpin family A member 1","1"
"LY96","23643","LY96","lymphocyte antigen 96","1"
"NODAL","4838","NODAL","nodal growth differentiation factor","1"
"FAM86B2","653333","FAM86B2","family with sequence similarity 86 member B2","1"
"MYCBP2-AS1","100874212","MYCBP2-AS1","MYCBP2 antisense RNA 1","1"
"A2ML1-AS1","NA","NA","NA","0"
"RCAN3AS","100750325","RCAN3AS","RCAN3 antisense RNA","1"
"IL5","3567","IL5","interleukin 5","1"
"MMP19","4327","MMP19","matrix metallopeptidase 19","1"
"STOM","2040","STOM","stomatin","1"
"DAB1-AS1","101926890","DAB1-AS1","DAB1 antisense RNA 1","1"
"NCBP2L","392517","NCBP2L","nuclear cap binding protein subunit 2 like","1"
"TCEAL9","51186","TCEAL9","transcription elongation factor A like 9","1"
"CYBA","1535","CYBA","cytochrome b-245 alpha chain","1"
"TAC3","6866","TAC3","tachykinin precursor 3","1"
"TAS2R46","259292","TAS2R46","taste 2 receptor member 46","1"
"UBC","7316","UBC","ubiquitin C","1"
"PRSS54","221191","PRSS54","serine protease 54","1"
"NAALADL2-AS2","100874244","NAALADL2-AS2","NAALADL2 antisense RNA 2","1"
"AP4B1-AS1","100287722","AP4B1-AS1","AP4B1 antisense RNA 1","1"
"MAST4-AS1","101928794","MAST4-AS1","MAST4 antisense RNA 1","1"
"PDZK1","5174","PDZK1","PDZ domain containing 1","1"
"AHSG","197","AHSG","alpha 2-HS glycoprotein","1"
"MARCH10","NA","NA","NA","0"
"XIAP-AS1","NA","NA","NA","0"
"NGF-AS1","112840934","NGF-AS1","NGF antisense RNA 1","1"
"Z73420.1","NA","NA","NA","0"
"HTR1D","3352","HTR1D","5-hydroxytryptamine receptor 1D","1"
"CD163","9332","CD163","CD163 molecule","1"
"PRR26","414235","PRR26","proline rich 26","1"
"CITED1","4435","CITED1","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1","1"
"UBXN10-AS1","101928017","UBXN10-AS1","UBXN10 antisense RNA 1","1"
"CRYBA4","1413","CRYBA4","crystallin beta A4","1"
"BARD1","580","BARD1","BRCA1 associated RING domain 1","1"
"CELSR1","9620","CELSR1","cadherin EGF LAG seven-pass G-type receptor 1","1"
"Z97056.2","NA","NA","NA","0"
"FGF12-AS3","NA","NA","NA","0"
"ITPRID1","223075","ITPRID1","ITPR interacting domain containing 1","1"
"VIL1","7429","VIL1","villin 1","1"
"ZFPM2-AS1","102723356","ZFPM2-AS1","ZFPM2 antisense RNA 1","1"
"BICRA-AS1","NA","NA","NA","0"
"ACOT6","641372","ACOT6","acyl-CoA thioesterase 6","1"
"RHBDF2","79651","RHBDF2","rhomboid 5 homolog 2","1"
"OTOGL","283310","OTOGL","otogelin like","1"
"CDH23","64072","CDH23","cadherin related 23","1"
"MAGI1-AS1","100873983","MAGI1-AS1","MAGI1 antisense RNA 1","1"
"C5orf67","101928448","C5orf67","chromosome 5 putative open reading frame 67","1"
"NRIP2","83714","NRIP2","nuclear receptor interacting protein 2","1"
"Z98886.1","NA","NA","NA","0"
"IL26","55801","IL26","interleukin 26","1"
"SP110","3431","SP110","SP110 nuclear body protein","1"
"THRIL","102659353","THRIL","TNF and HNRNPL related immunoregulatory long non-coding RNA","1"
"FOXN3-AS2","29018","FOXN3-AS2","FOXN3 antisense RNA 2","1"
"IGSF22","283284","IGSF22","immunoglobulin superfamily member 22","1"
"NAV2-AS2","100874014","NAV2-AS2","NAV2 antisense RNA 2","1"
"SCUBE3","222663","SCUBE3","""signal peptide, CUB domain and EGF like domain containing 3""","1"
"SAP25","100316904","SAP25","Sin3A associated protein 25","1"
"PDC","5132","PDC","phosducin","1"
"SEPSECS-AS1","285540","SEPSECS-AS1","SEPSECS antisense RNA 1 (head to head)","1"
"CEACAM1","634","CEACAM1","CEA cell adhesion molecule 1","1"
"SYTL3","94120","SYTL3","synaptotagmin like 3","1"
"DNM3OS","100628315","DNM3OS","DNM3 opposite strand/antisense RNA","1"
"NKX3-1","4824","NKX3-1","NK3 homeobox 1","1"
"MED4-AS1","100873965","MED4-AS1","MED4 antisense RNA 1","1"
"SLC14A2-AS1","101927980","SLC14A2-AS1","SLC14A2 antisense RNA 1","1"
"RSPO4","343637","RSPO4","R-spondin 4","1"
"RAB25","57111","RAB25","""RAB25, member RAS oncogene family""","1"
"ARNTL2-AS1","101928646","ARNTL2-AS1","ARNTL2 antisense RNA 1","1"
"CALB2","794","CALB2","calbindin 2","1"
"TMEM114","283953","TMEM114","transmembrane protein 114","1"
"DIO3","1735","DIO3","iodothyronine deiodinase 3","1"
"BIRC6-AS1","NA","NA","NA","0"
"UBE2R2-AS1","NA","NA","NA","0"
"ASTN2-AS1","100128505","ASTN2-AS1","ASTN2 antisense RNA 1","1"
"LINGO3","645191","LINGO3","leucine rich repeat and Ig domain containing 3","1"
"TLR5","7100","TLR5","toll like receptor 5","1"
"TEX15","56154","TEX15","""testis expressed 15, meiosis and synapsis associated""","1"
"GBP6","163351","GBP6","guanylate binding protein family member 6","1"
"LCP1","3936","LCP1","lymphocyte cytosolic protein 1","1"
"SLC18A2","6571","SLC18A2","solute carrier family 18 member A2","1"
"SP100","6672","SP100","SP100 nuclear antigen","1"
"BTBD18","643376","BTBD18","BTB domain containing 18","1"
"CNGA1","1259","CNGA1","cyclic nucleotide gated channel subunit alpha 1","1"
"SLC22A8","9376","SLC22A8","solute carrier family 22 member 8","1"
"RTL9","57529","RTL9","retrotransposon Gag like 9","1"
"C2orf15","150590","C2orf15","chromosome 2 open reading frame 15","1"
"SYNGAP1-AS1","NA","NA","NA","0"
"CLEC2B","9976","CLEC2B","C-type lectin domain family 2 member B","1"
"ARHGEF38","54848","ARHGEF38","Rho guanine nucleotide exchange factor 38","1"
"KLRG1","10219","KLRG1","killer cell lectin like receptor G1","1"
"FLG2","388698","FLG2","filaggrin family member 2","1"
"NEUROD2","4761","NEUROD2","neuronal differentiation 2","1"
"IQCJ-SCHIP1-AS1","100874433","IQCJ-SCHIP1-AS1","IQCJ-SCHIP1 readthrough antisense RNA 1","1"
"TUBB6","84617","TUBB6","tubulin beta 6 class V","1"
"TTC38","55020","TTC38","tetratricopeptide repeat domain 38","1"
"SMIM10L2B-AS1","100287728","SMIM10L2B-AS1","SMIM10L2B antisense RNA 1","1"
"MGARP","84709","MGARP","mitochondria localized glutamic acid rich protein","1"
"KCNAB1-AS1","100874084","KCNAB1-AS1","KCNAB1 antisense RNA 1","1"
"RPEL1","729020","RPEL1","ribulose-5-phosphate-3-epimerase like 1","1"
"PPEF2","5470","PPEF2","protein phosphatase with EF-hand domain 2","1"
"LTBR","4055","LTBR","lymphotoxin beta receptor","1"
"BNC1","646","BNC1","basonuclin 1","1"
"ADCY10","55811","ADCY10","adenylate cyclase 10","1"
"CFAP100","348807","CFAP100","cilia and flagella associated protein 100","1"
"SLC8A1-AS1","100128590","SLC8A1-AS1","SLC8A1 antisense RNA 1","1"
"TMC4","147798","TMC4","transmembrane channel like 4","1"
"ZNF385D-AS2","100874221","ZNF385D-AS2","ZNF385D antisense RNA 2","1"
"FAM186A","121006","FAM186A","family with sequence similarity 186 member A","1"
"TLR1","7096","TLR1","toll like receptor 1","1"
"GPR65","8477","GPR65","G protein-coupled receptor 65","1"
"IL15","3600","IL15","interleukin 15","1"
"FCER1G","2207","FCER1G","Fc fragment of IgE receptor Ig","1"
"FHAD1","114827","FHAD1","forkhead associated phosphopeptide binding domain 1","1"
"NPB","256933","NPB","neuropeptide B","1"
"CDHR5","53841","CDHR5","cadherin related family member 5","1"
"U73169.1","NA","NA","NA","0"
"NEK5","341676","NEK5","NIMA related kinase 5","1"
"SYNPO2L","79933","SYNPO2L","synaptopodin 2 like","1"
"GAD1","2571","GAD1","glutamate decarboxylase 1","1"
"MS4A6A","64231","MS4A6A","membrane spanning 4-domains A6A","1"
"GJD3","125111","GJD3","gap junction protein delta 3","1"
"SIGLEC9","27180","SIGLEC9","sialic acid binding Ig like lectin 9","1"
"MYCNOS","10408","MYCNOS","MYCN opposite strand","1"
"MPST","4357","MPST","mercaptopyruvate sulfurtransferase","1"
"GPR150","285601","GPR150","G protein-coupled receptor 150","1"
"CCDC178","374864","CCDC178","coiled-coil domain containing 178","1"
"LNCOC1","100288181","LNCOC1","lncRNA associated with ovarian cancer 1","1"
"TYR","7299","TYR","tyrosinase","1"
"ZNF552","79818","ZNF552","zinc finger protein 552","1"
"PCCA-AS1","100885777","PCCA-AS1","PCCA antisense RNA 1","1"
"GRIK4","2900","GRIK4","glutamate ionotropic receptor kainate type subunit 4","1"
"PCDH9-AS3","100874086","PCDH9-AS3","PCDH9 antisense RNA 3","1"
"PLCG1-AS1","101927117","PLCG1-AS1","PLCG1 antisense RNA 1","1"
"SBSPON","157869","SBSPON","somatomedin B and thrombospondin type 1 domain containing","1"
"BEAN1","146227","BEAN1","brain expressed associated with NEDD4 1","1"
"SLC7A3","84889","SLC7A3","solute carrier family 7 member 3","1"
"CASP4","837","CASP4","caspase 4","1"
"PCAT18","728606","PCAT18","prostate cancer associated transcript 18","1"
"GSG1","83445","GSG1","germ cell associated 1","1"
"ANKUB1","389161","ANKUB1","ankyrin repeat and ubiquitin domain containing 1","1"
"ITFG1-AS1","101927102","ITFG1-AS1","ITFG1 antisense RNA 1","1"
"GLIS2-AS1","101926896","GLIS2-AS1","GLIS2 antisense RNA 1","1"
"IGSF6","10261","IGSF6","immunoglobulin superfamily member 6","1"
"KCNMA1-AS1","101929328","KCNMA1-AS1","KCNMA1 antisense RNA 1","1"
"PTH","5741","PTH","parathyroid hormone","1"
"UHRF1","29128","UHRF1","ubiquitin like with PHD and ring finger domains 1","1"
"CASP1","834","CASP1","caspase 1","1"
"CLIC1","1192","CLIC1","chloride intracellular channel 1","1"
"SQOR","58472","SQOR","sulfide quinone oxidoreductase","1"
"TRIM77","390231","TRIM77","tripartite motif containing 77","1"
"TLR2","7097","TLR2","toll like receptor 2","1"
"GAU1","101929549","GAU1","GALNT8 antisense upstream 1","1"
"PSG6","5675","PSG6","pregnancy specific beta-1-glycoprotein 6","1"
"OXTR","5021","OXTR","oxytocin receptor","1"
"SCGB1B2P","643719","SCGB1B2P","""secretoglobin family 1B member 2, pseudogene""","1"
"NLRC5","84166","NLRC5","NLR family CARD domain containing 5","1"
"IFNG-AS1","100885789","IFNG-AS1","IFNG antisense RNA 1","1"
"IFITM3","10410","IFITM3","interferon induced transmembrane protein 3","1"
"MASP2","10747","MASP2","mannan binding lectin serine peptidase 2","1"
"NCOA7-AS1","104355145","NCOA7-AS1","NCOA7 antisense RNA 1","1"
"NCF4","4689","NCF4","neutrophil cytosolic factor 4","1"
"CERS6-AS1","100861402","CERS6-AS1","CERS6 antisense RNA 1","1"
"MRLN","100507027","MRLN","myoregulin","1"
"GPR146","115330","GPR146","G protein-coupled receptor 146","1"
"BTNL2","56244","BTNL2","butyrophilin like 2","1"
"BANP","54971","BANP","BTG3 associated nuclear protein","1"
"PCA3","50652","PCA3","prostate cancer associated 3","1"
"FAM86C1","55199","FAM86C1","family with sequence similarity 86 member C1","1"
"PLN","5350","PLN","phospholamban","1"
"FAM167A-AS1","83656","FAM167A-AS1","FAM167A antisense RNA 1","1"
"CHRNB3","1142","CHRNB3","cholinergic receptor nicotinic beta 3 subunit","1"
"OPN1SW","611","OPN1SW","""opsin 1, short wave sensitive""","1"
"TMEM212","389177","TMEM212","transmembrane protein 212","1"
"CCDC151","115948","CCDC151","coiled-coil domain containing 151","1"
"ACKR3","57007","ACKR3","atypical chemokine receptor 3","1"
"DUSP27","92235","DUSP27","""dual specificity phosphatase 27, atypical""","1"
"HIST1H2AC","NA","NA","NA","0"
"MRTFA-AS1","101927257","MRTFA-AS1","MRTFA antisense RNA 1","1"
"PAH","5053","PAH","phenylalanine hydroxylase","1"
"GNRHR","2798","GNRHR","gonadotropin releasing hormone receptor","1"
"PTCSC3","100886964","PTCSC3","papillary thyroid carcinoma susceptibility candidate 3","1"
"TEAD2","8463","TEAD2","TEA domain transcription factor 2","1"
"ELF3-AS1","102723465","ELF3-AS1","ELF3 antisense RNA 1","1"
"TSPO","706","TSPO","translocator protein","1"
"SERTAD4-AS1","574036","SERTAD4-AS1","SERTAD4 antisense RNA 1","1"
"CDKN2A","1029","CDKN2A","cyclin dependent kinase inhibitor 2A","1"
"FLI1","2313","FLI1","""Fli-1 proto-oncogene, ETS transcription factor""","1"
"TTC36","143941","TTC36","tetratricopeptide repeat domain 36","1"
"CXCL17","284340","CXCL17","C-X-C motif chemokine ligand 17","1"
"IRF7","3665","IRF7","interferon regulatory factor 7","1"
"ZMYM4-AS1","100861513","ZMYM4-AS1","ZMYM4 antisense RNA 1","1"
"LARS2-AS1","100885795","LARS2-AS1","LARS2 antisense RNA 1","1"
"TH2LCRR","101927761","TH2LCRR","T helper type 2 locus control region associated RNA","1"
"GML","2765","GML","glycosylphosphatidylinositol anchored molecule like","1"
"ERVH-1","NA","NA","NA","0"
"ZFY-AS1","107987337","ZFY-AS1","ZFY antisense RNA 1","1"
"PTGES","9536","PTGES","prostaglandin E synthase","1"
"CD80","941","CD80","CD80 molecule","1"
"TRPA1","8989","TRPA1","transient receptor potential cation channel subfamily A member 1","1"
"MIR155HG","114614","MIR155HG","MIR155 host gene","1"
"SEM1","7979","SEM1","SEM1 26S proteasome complex subunit","1"
"PEBP4","157310","PEBP4","phosphatidylethanolamine binding protein 4","1"
"PGGHG","80162","PGGHG","protein-glucosylgalactosylhydroxylysine glucosidase","1"
"SEMA3F-AS1","100129060","SEMA3F-AS1","SEMA3F antisense RNA 1","1"
"REC114","283677","REC114","REC114 meiotic recombination protein","1"
"KCNQ5-AS1","100873997","KCNQ5-AS1","KCNQ5 antisense RNA 1","1"
"NCBP2-AS1","100874001","NCBP2-AS1","NCBP2 antisense RNA 1","1"
"SPIN4-AS1","NA","NA","NA","0"
"NYNRIN","57523","NYNRIN","NYN domain and retroviral integrase containing","1"
"FIGNL2-DT","105369971","FIGNL2-DT","FIGNL2 divergent transcript","1"
"HES5","388585","HES5","hes family bHLH transcription factor 5","1"
"C9orf139","401563","C9orf139","chromosome 9 open reading frame 139","1"
"TNFRSF11B","4982","TNFRSF11B","TNF receptor superfamily member 11b","1"
"HELB","92797","HELB","DNA helicase B","1"
"NARF-IT1","NA","NA","NA","0"
"SLC4A2","6522","SLC4A2","solute carrier family 4 member 2","1"
"CLEC1A","51267","CLEC1A","C-type lectin domain family 1 member A","1"
"LAPTM5","7805","LAPTM5","lysosomal protein transmembrane 5","1"
"NLRP7","199713","NLRP7","NLR family pyrin domain containing 7","1"
"CEBPD","1052","CEBPD","CCAAT enhancer binding protein delta","1"
"IFI16","3428","IFI16","interferon gamma inducible protein 16","1"
"TM4SF19-AS1","100874214","TM4SF19-AS1","TM4SF19 antisense RNA 1","1"
"RNF133","168433","RNF133","ring finger protein 133","1"
"FAM209A","200232","FAM209A","family with sequence similarity 209 member A","1"
"ARG1","383","ARG1","arginase 1","1"
"LPL","4023","LPL","lipoprotein lipase","1"
"DPYD-AS1","100873932","DPYD-AS1","DPYD antisense RNA 1","1"
"RNF148","378925","RNF148","ring finger protein 148","1"
"FGF10","2255","FGF10","fibroblast growth factor 10","1"
"SLC26A5","375611","SLC26A5","solute carrier family 26 member 5","1"
"KREMEN2","79412","KREMEN2","kringle containing transmembrane protein 2","1"
"GRID1-AS1","100507470","GRID1-AS1","GRID1 antisense RNA 1","1"
"TSPAN32","10077","TSPAN32","tetraspanin 32","1"
"SP140","11262","SP140","SP140 nuclear body protein","1"
"LMF1-AS1","101929387","LMF1-AS1","LMF1 antisense RNA 1","1"
"PACRG-AS2","101929239","PACRG-AS2","PACRG antisense RNA 2","1"
"FAM222A-AS1","84983","FAM222A-AS1","FAM222A antisense RNA 1","1"
"USHBP1","83878","USHBP1","USH1 protein network component harmonin binding protein 1","1"
"ABCB1","5243","ABCB1","ATP binding cassette subfamily B member 1","1"
"PLSCR2","57047","PLSCR2","phospholipid scramblase 2","1"
"LDLRAD4-AS1","100288122","LDLRAD4-AS1","LDLRAD4 antisense RNA 1","1"
"COL27A1","85301","COL27A1","collagen type XXVII alpha 1 chain","1"
"MIR3659HG","105378653","MIR3659HG","MIR3659 host gene","1"
"TBC1D8-AS1","100506286","TBC1D8-AS1","TBC1 domain family member 8 antisense RNA 1","1"
"CNR2","1269","CNR2","cannabinoid receptor 2","1"
"TNFRSF1A","7132","TNFRSF1A","TNF receptor superfamily member 1A","1"
"ANKRD30A","91074","ANKRD30A","ankyrin repeat domain 30A","1"
"ARHGAP45","23526","ARHGAP45","Rho GTPase activating protein 45","1"
"NOL4L-DT","149950","NOL4L-DT","NOL4L divergent transcript","1"
"DUSP6","1848","DUSP6","dual specificity phosphatase 6","1"
"PLIN5","440503","PLIN5","perilipin 5","1"
"MIR22HG","84981","MIR22HG","MIR22 host gene","1"
"HSPB3","8988","HSPB3","heat shock protein family B (small) member 3","1"
"RBMS3-AS3","100873979","RBMS3-AS3","RBMS3 antisense RNA 3","1"
"C6orf99","100130967","C6orf99","chromosome 6 open reading frame 99","1"
"BCL6","604","BCL6","BCL6 transcription repressor","1"
"CGA","1081","CGA","""glycoprotein hormones, alpha polypeptide""","1"
"DSCAM-AS1","100506492","DSCAM-AS1","DSCAM antisense RNA 1","1"
"LRRC74B","400891","LRRC74B","leucine rich repeat containing 74B","1"
"ABCC2","1244","ABCC2","ATP binding cassette subfamily C member 2","1"
"HTR3E-AS1","106478970","HTR3E-AS1","HTR3E antisense RNA 1","1"
"ATP12A","479","ATP12A","ATPase H+/K+ transporting non-gastric alpha2 subunit","1"
"SH3RF3-AS1","100287216","SH3RF3-AS1","SH3RF3 antisense RNA 1","1"
"TCIRG1","10312","TCIRG1","""T cell immune regulator 1, ATPase H+ transporting V0 subunit a3""","1"
"TLR9","54106","TLR9","toll like receptor 9","1"
"IRAK3","11213","IRAK3","interleukin 1 receptor associated kinase 3","1"
"TRH","7200","TRH","thyrotropin releasing hormone","1"
"AF274853.1","NA","NA","NA","0"
"FGR","2268","FGR","""FGR proto-oncogene, Src family tyrosine kinase""","1"
"PKP4-AS1","100129029","PKP4-AS1","PKP4 antisense RNA 1","1"
"MSH5","4439","MSH5","mutS homolog 5","1"
"NKPD1","284353","NKPD1","NTPase KAP family P-loop domain containing 1","1"
"BAG3","9531","BAG3","BAG cochaperone 3","1"
"CACNG1","786","CACNG1","calcium voltage-gated channel auxiliary subunit gamma 1","1"
"NLGN4Y-AS1","100874056","NLGN4Y-AS1","NLGN4Y antisense RNA 1","1"
"NUPR1","26471","NUPR1","""nuclear protein 1, transcriptional regulator""","1"
"SEC62-AS1","NA","NA","NA","0"
"PXDC1","221749","PXDC1","PX domain containing 1","1"
"MC4R","4160","MC4R","melanocortin 4 receptor","1"
"ABCB11","8647","ABCB11","ATP binding cassette subfamily B member 11","1"
"GIMAP2","26157","GIMAP2","""GTPase, IMAP family member 2""","1"
"FP325330.3","NA","NA","NA","0"
"MEIOC","284071","MEIOC","meiosis specific with coiled-coil domain","1"
"GOLGA8R","101059918","GOLGA8R","golgin A8 family member R","1"
"GATD3B","102724023","GATD3B","glutamine amidotransferase like class 1 domain containing 3B","1"
"GPD1","2819","GPD1","glycerol-3-phosphate dehydrogenase 1","1"
"FXYD3","5349","FXYD3","FXYD domain containing ion transport regulator 3","1"
"GPR87","53836","GPR87","G protein-coupled receptor 87","1"
"DNMBP-AS1","100188954","DNMBP-AS1","DNMBP antisense RNA 1","1"
"P2RY14","9934","P2RY14","purinergic receptor P2Y14","1"
"SLC5A2","6524","SLC5A2","solute carrier family 5 member 2","1"
"PKD2L2","27039","PKD2L2","""polycystin 2 like 2, transient receptor potential cation channel""","1"
"RPA3","6119","RPA3","replication protein A3","1"
"CSF1","1435","CSF1","colony stimulating factor 1","1"
"KDF1","126695","KDF1","keratinocyte differentiation factor 1","1"
"PAPOLB","56903","PAPOLB","poly(A) polymerase beta","1"
"WARS2-IT1","104472716","WARS2-IT1","WARS2 intronic transcript 1","1"
"KIF19","124602","KIF19","kinesin family member 19","1"
"EPN2-AS1","100874018","EPN2-AS1","EPN2 antisense RNA 1","1"
"NAV2-AS3","NA","NA","NA","0"
"FLVCR2","55640","FLVCR2","FLVCR heme transporter 2","1"
"FZD9","8326","FZD9","frizzled class receptor 9","1"
"TAS2R10","50839","TAS2R10","taste 2 receptor member 10","1"
"KCNE2","9992","KCNE2","potassium voltage-gated channel subfamily E regulatory subunit 2","1"
"U95743.1","NA","NA","NA","0"
"LHFPL3-AS1","645591","LHFPL3-AS1","LHFPL3 antisense RNA 1","1"
"FBLL1","345630","FBLL1","fibrillarin like 1","1"
"DEPDC4","120863","DEPDC4","DEP domain containing 4","1"
"FSIP2","401024","FSIP2","fibrous sheath interacting protein 2","1"
"DGUOK-AS1","100874048","DGUOK-AS1","DGUOK antisense RNA 1","1"
"FAM53B-AS1","101927944","FAM53B-AS1","FAM53B antisense RNA 1","1"
"PAX2","5076","PAX2","paired box 2","1"
"LSAMP-AS1","101926903","LSAMP-AS1","LSAMP antisense RNA 1","1"
"SASH3","54440","SASH3","SAM and SH3 domain containing 3","1"
"RIMBP2","23504","RIMBP2","RIMS binding protein 2","1"
"ZNF649-AS1","101928571","ZNF649-AS1","ZNF649 antisense RNA 1","1"
"SIX4","51804","SIX4","SIX homeobox 4","1"
"HBQ1","3049","HBQ1","hemoglobin subunit theta 1","1"
"HNF1A-AS1","283460","HNF1A-AS1","HNF1A antisense RNA 1","1"
"CADM3-AS1","100131825","CADM3-AS1","CADM3 antisense RNA 1","1"
"SH3TC1","54436","SH3TC1","SH3 domain and tetratricopeptide repeats 1","1"
"TAC1","6863","TAC1","tachykinin precursor 1","1"
"MEIOB","254528","MEIOB","meiosis specific with OB-fold","1"
"F10","2159","F10","coagulation factor X","1"
"RASAL3","64926","RASAL3","RAS protein activator like 3","1"
"CHST13","166012","CHST13","carbohydrate sulfotransferase 13","1"
"SPNS3","201305","SPNS3","sphingolipid transporter 3 (putative)","1"
"ERICH6","131831","ERICH6","glutamate rich 6","1"
"TEX45","374877","TEX45","testis expressed 45","1"
"Z99289.1","NA","NA","NA","0"
"IL4R","3566","IL4R","interleukin 4 receptor","1"
"SMIM31","100505989","SMIM31","small integral membrane protein 31","1"
"NPIPB6","728741","NPIPB6","nuclear pore complex interacting protein family member B6","1"
"FAM90A1","55138","FAM90A1","family with sequence similarity 90 member A1","1"
"CDA","978","CDA","cytidine deaminase","1"
"PNOC","5368","PNOC","prepronociceptin","1"
"MYL5","4636","MYL5","myosin light chain 5","1"
"MRPS6","64968","MRPS6","mitochondrial ribosomal protein S6","1"
"FCGR2A","2212","FCGR2A","Fc fragment of IgG receptor IIa","1"
"Z73429.1","NA","NA","NA","0"
"AF131216.4","NA","NA","NA","0"
"GNG12-AS1","100289178","GNG12-AS1","""GNG12, DIRAS3 and WLS antisense RNA 1""","1"
"SMC1B","27127","SMC1B","structural maintenance of chromosomes 1B","1"
"FSD2","123722","FSD2","fibronectin type III and SPRY domain containing 2","1"
"HSPB1","3315","HSPB1","heat shock protein family B (small) member 1","1"
"CENPK","64105","CENPK","centromere protein K","1"
"Z85996.2","NA","NA","NA","0"
"GJB5","2709","GJB5","gap junction protein beta 5","1"
"RBM47","54502","RBM47","RNA binding motif protein 47","1"
"HM13-IT1","NA","NA","NA","0"
"CD93","22918","CD93","CD93 molecule","1"
"PLSCR4","57088","PLSCR4","phospholipid scramblase 4","1"
"C17orf102","400591","C17orf102","chromosome 17 open reading frame 102","1"
"HIF3A","64344","HIF3A","hypoxia inducible factor 3 subunit alpha","1"
"SLC2A5","6518","SLC2A5","solute carrier family 2 member 5","1"
