"Query","Entrez","Symbol","Name","Comment"
"CAMK2N2","94032","CAMK2N2","calcium/calmodulin dependent protein kinase II inhibitor 2","1"
"MRM3","55178","MRM3","mitochondrial rRNA methyltransferase 3","1"
"NUDT8","254552","NUDT8","nudix hydrolase 8","1"
"TPGS1","91978","TPGS1","tubulin polyglutamylase complex subunit 1","1"
"HNRNPA0","10949","HNRNPA0","heterogeneous nuclear ribonucleoprotein A0","1"
"CCDC184","387856","CCDC184","coiled-coil domain containing 184","1"
"RASL10B","91608","RASL10B","RAS like family 10 member B","1"
"XYLT1","64131","XYLT1","xylosyltransferase 1","1"
"ING1","3621","ING1","inhibitor of growth family member 1","1"
"TMEM54","113452","TMEM54","transmembrane protein 54","1"
"ZFAND2A","90637","ZFAND2A","zinc finger AN1-type containing 2A","1"
"TKFC","26007","TKFC","triokinase and FMN cyclase","1"
"MPI","4351","MPI","mannose phosphate isomerase","1"
"MIR9-3HG","254559","MIR9-3HG","MIR9-3 host gene","1"
"REX1BD","55049","REX1BD","required for excision 1-B domain containing","1"
"HCCS","3052","HCCS","holocytochrome c synthase","1"
"NOLC1","9221","NOLC1","nucleolar and coiled-body phosphoprotein 1","1"
"PNOC","5368","PNOC","prepronociceptin","1"
"UBASH3B","84959","UBASH3B","ubiquitin associated and SH3 domain containing B","1"
"STMN1","3925","STMN1","stathmin 1","1"
"DNAL4","10126","DNAL4","dynein axonemal light chain 4","1"
"PIM2","11040","PIM2","""Pim-2 proto-oncogene, serine/threonine kinase""","1"
"DDX43","55510","DDX43","DEAD-box helicase 43","1"
"PCBD1","5092","PCBD1","pterin-4 alpha-carbinolamine dehydratase 1","1"
"UBE2L6","9246","UBE2L6","ubiquitin conjugating enzyme E2 L6","1"
"PINK1","65018","PINK1","PTEN induced kinase 1","1"
"C1orf167","284498","C1orf167","chromosome 1 open reading frame 167","1"
"MAS1","4142","MAS1","""MAS1 proto-oncogene, G protein-coupled receptor""","1"
"ATP6V0E2","155066","ATP6V0E2","ATPase H+ transporting V0 subunit e2","1"
"TTLL11-IT1","NA","NA","NA","0"
"SALL2","6297","SALL2","spalt like transcription factor 2","1"
"SHISA4","149345","SHISA4","shisa family member 4","1"
"CNPPD1","27013","CNPPD1","cyclin Pas1/PHO80 domain containing 1","1"
"SCN2B","6327","SCN2B","sodium voltage-gated channel beta subunit 2","1"
"YWHAB","7529","YWHAB","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta","1"
"Z82188.2","NA","NA","NA","0"
"NLGN4Y-AS1","100874056","NLGN4Y-AS1","NLGN4Y antisense RNA 1","1"
"TRMT10C","54931","TRMT10C","""tRNA methyltransferase 10C, mitochondrial RNase P subunit""","1"
"C6orf118","168090","C6orf118","chromosome 6 open reading frame 118","1"
"GSTP1","2950","GSTP1","glutathione S-transferase pi 1","1"
"SLC25A25","114789","SLC25A25","solute carrier family 25 member 25","1"
"OAZ2","4947","OAZ2","ornithine decarboxylase antizyme 2","1"
"MT3","4504","MT3","metallothionein 3","1"
"TUBG1","7283","TUBG1","tubulin gamma 1","1"
"MEF2D","4209","MEF2D","myocyte enhancer factor 2D","1"
"COLEC11","78989","COLEC11","collectin subfamily member 11","1"
"WDR49","151790","WDR49","WD repeat domain 49","1"
"NCF4","4689","NCF4","neutrophil cytosolic factor 4","1"
"FKBPL","63943","FKBPL","FKBP prolyl isomerase like","1"
"MIF","4282","MIF","macrophage migration inhibitory factor","1"
"POLR3H","171568","POLR3H","RNA polymerase III subunit H","1"
"POLR2E","5434","POLR2E","RNA polymerase II subunit E","1"
"TAF9B","51616","TAF9B","TATA-box binding protein associated factor 9b","1"
"SYNC","81493","SYNC","""syncoilin, intermediate filament protein""","1"
"DBI","1622","DBI","""diazepam binding inhibitor, acyl-CoA binding protein""","1"
"TBCC","6903","TBCC","tubulin folding cofactor C","1"
"TMEM114","283953","TMEM114","transmembrane protein 114","1"
"RPLP0","6175","RPLP0","ribosomal protein lateral stalk subunit P0","1"
"COPRS","55352","COPRS","coordinator of PRMT5 and differentiation stimulator","1"
"TMEM45B","120224","TMEM45B","transmembrane protein 45B","1"
"ST6GAL2","84620","ST6GAL2","""ST6 beta-galactoside alpha-2,6-sialyltransferase 2""","1"
"RND3","390","RND3","Rho family GTPase 3","1"
"TAF13","6884","TAF13","TATA-box binding protein associated factor 13","1"
"NAXE","128240","NAXE","NAD(P)HX epimerase","1"
"MAFG-DT","92659","MAFG-DT","MAFG divergent transcript","1"
"SPRY4-AS1","101926941","SPRY4-AS1","SPRY4 antisense RNA 1","1"
"NUDT16","131870","NUDT16","nudix hydrolase 16","1"
"PTTG1","9232","PTTG1","""PTTG1 regulator of sister chromatid separation, securin""","1"
"PNRC1","10957","PNRC1","proline rich nuclear receptor coactivator 1","1"
"ZMIZ1-AS1","283050","ZMIZ1-AS1","ZMIZ1 antisense RNA 1","1"
"AATBC","284837","AATBC","apoptosis associated transcript in bladder cancer","1"
"MMGT1","93380","MMGT1","membrane magnesium transporter 1","1"
"FCRLB","127943","FCRLB","Fc receptor like B","1"
"PRELP","5549","PRELP","proline and arginine rich end leucine rich repeat protein","1"
"ATP5F1B","506","ATP5F1B","ATP synthase F1 subunit beta","1"
"TET3","200424","TET3","tet methylcytosine dioxygenase 3","1"
"YTHDF3-AS1","101410533","YTHDF3-AS1","YTHDF3 antisense RNA 1 (head to head)","1"
"SERPINA1","5265","SERPINA1","serpin family A member 1","1"
"CEBPA-DT","80054","CEBPA-DT","CEBPA divergent transcript","1"
"SPRYD3","84926","SPRYD3","SPRY domain containing 3","1"
"SKA3","221150","SKA3","spindle and kinetochore associated complex subunit 3","1"
"OBSCN-AS1","574407","OBSCN-AS1","OBSCN antisense RNA 1","1"
"NOP53","29997","NOP53","NOP53 ribosome biogenesis factor","1"
"TGOLN2","10618","TGOLN2","trans-golgi network protein 2","1"
"SYT5","6861","SYT5","synaptotagmin 5","1"
"NDN","4692","NDN","""necdin, MAGE family member""","1"
"SNN","8303","SNN","stannin","1"
"HMGA1","3159","HMGA1","high mobility group AT-hook 1","1"
"OPN4","94233","OPN4","opsin 4","1"
"TMEM97","27346","TMEM97","transmembrane protein 97","1"
"SF3A1","10291","SF3A1","splicing factor 3a subunit 1","1"
"ANAPC13","25847","ANAPC13","anaphase promoting complex subunit 13","1"
"FABP5","2171","FABP5","fatty acid binding protein 5","1"
"OTUB1","55611","OTUB1","""OTU deubiquitinase, ubiquitin aldehyde binding 1""","1"
"PRDX1","5052","PRDX1","peroxiredoxin 1","1"
"LUC7L2","51631","LUC7L2","""LUC7 like 2, pre-mRNA splicing factor""","1"
"PSMC3","5702","PSMC3","""proteasome 26S subunit, ATPase 3""","1"
"SURF6","6838","SURF6","surfeit 6","1"
"MFSD3","113655","MFSD3","major facilitator superfamily domain containing 3","1"
"MTRNR2L8","100463486","MTRNR2L8","MT-RNR2 like 8","1"
"STARD10","10809","STARD10","StAR related lipid transfer domain containing 10","1"
"NR2F6","2063","NR2F6","nuclear receptor subfamily 2 group F member 6","1"
"ARMCX3","51566","ARMCX3","armadillo repeat containing X-linked 3","1"
"SIRPB2","284759","SIRPB2","signal regulatory protein beta 2","1"
"CPT1B","1375","CPT1B","carnitine palmitoyltransferase 1B","1"
"APLP2","334","APLP2","amyloid beta precursor like protein 2","1"
"SMIM31","100505989","SMIM31","small integral membrane protein 31","1"
"ARF5","381","ARF5","ADP ribosylation factor 5","1"
"STMND1","401236","STMND1","stathmin domain containing 1","1"
"SMO","6608","SMO","""smoothened, frizzled class receptor""","1"
"NECAP1","25977","NECAP1","NECAP endocytosis associated 1","1"
"TMEM35A","59353","TMEM35A","transmembrane protein 35A","1"
"USP12-AS1","100874070","USP12-AS1","USP12 antisense RNA 1","1"
"ARF6","382","ARF6","ADP ribosylation factor 6","1"
"FAM71F2","346653","FAM71F2","family with sequence similarity 71 member F2","1"
"IMPDH2","3615","IMPDH2","inosine monophosphate dehydrogenase 2","1"
"MTFP1","51537","MTFP1","mitochondrial fission process 1","1"
"GAD2","2572","GAD2","glutamate decarboxylase 2","1"
"KCTD19","146212","KCTD19","potassium channel tetramerization domain containing 19","1"
"FAM3C","10447","FAM3C","FAM3 metabolism regulating signaling molecule C","1"
"STAB1","23166","STAB1","stabilin 1","1"
"PITHD1","57095","PITHD1","PITH domain containing 1","1"
"SLC17A6","57084","SLC17A6","solute carrier family 17 member 6","1"
"ACLY","47","ACLY","ATP citrate lyase","1"
"SLC25A11","8402","SLC25A11","solute carrier family 25 member 11","1"
"SULT4A1","25830","SULT4A1","sulfotransferase family 4A member 1","1"
"CCNQ","92002","CCNQ","cyclin Q","1"
"BX004987.1","NA","NA","NA","0"
"FLG-AS1","339400","FLG-AS1","FLG antisense RNA 1","1"
"DNAAF3","352909","DNAAF3","dynein axonemal assembly factor 3","1"
"MPV17L2","84769","MPV17L2","MPV17 mitochondrial inner membrane protein like 2","1"
"CRYBA2","1412","CRYBA2","crystallin beta A2","1"
"PRKAR1A","5573","PRKAR1A","protein kinase cAMP-dependent type I regulatory subunit alpha","1"
"MSMO1","6307","MSMO1","methylsterol monooxygenase 1","1"
"DNAJB9","4189","DNAJB9","DnaJ heat shock protein family (Hsp40) member B9","1"
"DCTN6","10671","DCTN6","dynactin subunit 6","1"
"PDLIM1","9124","PDLIM1","PDZ and LIM domain 1","1"
"ARPP19","10776","ARPP19","cAMP regulated phosphoprotein 19","1"
"PDCL3","79031","PDCL3","phosducin like 3","1"
"JAGN1","84522","JAGN1","jagunal homolog 1","1"
"AIF1","199","AIF1","allograft inflammatory factor 1","1"
"TAS2R13","50838","TAS2R13","taste 2 receptor member 13","1"
"FAM89B","23625","FAM89B","family with sequence similarity 89 member B","1"
"HCG9","10255","HCG9","HLA complex group 9","1"
"ZNHIT2","741","ZNHIT2","zinc finger HIT-type containing 2","1"
"SLC39A3","29985","SLC39A3","solute carrier family 39 member 3","1"
"POLE","5426","POLE","""DNA polymerase epsilon, catalytic subunit""","1"
"HELB","92797","HELB","DNA helicase B","1"
"ATRAID","51374","ATRAID","all-trans retinoic acid induced differentiation factor","1"
"ATP5F1A","498","ATP5F1A","ATP synthase F1 subunit alpha","1"
"GHET1","102723099","GHET1","gastric carcinoma proliferation enhancing transcript 1","1"
"LRRC74A","145497","LRRC74A","leucine rich repeat containing 74A","1"
"SRP9","6726","SRP9","signal recognition particle 9","1"
"ASMTL-AS1","80161","ASMTL-AS1","ASMTL antisense RNA 1","1"
"DDX54","79039","DDX54","DEAD-box helicase 54","1"
"FKBP2","2286","FKBP2","FKBP prolyl isomerase 2","1"
"SYT11","23208","SYT11","synaptotagmin 11","1"
"CLEC4G","339390","CLEC4G","C-type lectin domain family 4 member G","1"
"PNMA1","9240","PNMA1","PNMA family member 1","1"
"DSG1","1828","DSG1","desmoglein 1","1"
"LY6D","8581","LY6D","lymphocyte antigen 6 family member D","1"
"NAMA","100996569","NAMA","""non-protein coding RNA, associated with MAP kinase pathway and growth arrest""","1"
"KCNAB1","7881","KCNAB1","potassium voltage-gated channel subfamily A member regulatory beta subunit 1","1"
"C6orf120","387263","C6orf120","chromosome 6 open reading frame 120","1"
"NXPH4","11247","NXPH4","neurexophilin 4","1"
"CD80","941","CD80","CD80 molecule","1"
"NPPA","4878","NPPA","natriuretic peptide A","1"
"ARL2","402","ARL2","ADP ribosylation factor like GTPase 2","1"
"SYP","6855","SYP","synaptophysin","1"
"LIPT2","387787","LIPT2","lipoyl(octanoyl) transferase 2","1"
"RGS4","5999","RGS4","regulator of G protein signaling 4","1"
"TSSC4","10078","TSSC4","tumor suppressing subtransferable candidate 4","1"
"C17orf107","100130311","C17orf107","chromosome 17 open reading frame 107","1"
"CD14","929","CD14","CD14 molecule","1"
"CDC37","11140","CDC37","cell division cycle 37","1"
"WDR83OS","51398","WDR83OS","WD repeat domain 83 opposite strand","1"
"CU633906.5","NA","NA","NA","0"
"PEX11B","8799","PEX11B","peroxisomal biogenesis factor 11 beta","1"
"CDK5","1020","CDK5","cyclin dependent kinase 5","1"
"CRABP1","1381","CRABP1","cellular retinoic acid binding protein 1","1"
"HIGD1A","25994","HIGD1A","HIG1 hypoxia inducible domain family member 1A","1"
"SH2D5","400745","SH2D5","SH2 domain containing 5","1"
"COA7","65260","COA7","cytochrome c oxidase assembly factor 7 (putative)","1"
"MDH2","4191","MDH2","malate dehydrogenase 2","1"
"PGAM1","5223","PGAM1","phosphoglycerate mutase 1","1"
"TMEM121","80757","TMEM121","transmembrane protein 121","1"
"CLCA4-AS1","105378828","CLCA4-AS1","CLCA4 antisense RNA 1","1"
"RASA4B","100271927","RASA4B","RAS p21 protein activator 4B","1"
